text,cat,topic,cluster,level
pate k chon work hiv sufferer liberia found solution watched film fish farm thailand several year ago idea starting similar project liberia hiv sufferer could work also get source protein,ele,Liberia,1.0,0
“i saw film fish cement pool thought good idea” said chon also hiv positive “so many people work don’t money balanced protein diet fish clean source protein – doesn’t cause health problem like source something farm”,ele,Liberia,1.0,0
chon began building pool farm fish june met john sheehy raised money nonprofit fish farm northeast monrovia liberia’s capital started learning fish farming online course speaking fish farmer africa,ele,Liberia,1.0,0
“i raised money built farm learned build tank water flow system” said sheehy “i learnt lot would love able write book share knowledge people” said,ele,Liberia,1.0,0
project fish farm tank fish – give fish per year community mainly hivpositive people including king family addition fish waste tank collected used water crop also giving food money community,ele,Liberia,1.0,0
“many people community work farm” said sheehy “and get return fish use fish feed sell market get money buy food fish farm give people hiv way getting back society – buying selling people market every week”,ele,Liberia,1.0,0
liberia’s million people hiv positive good nutrition particularly important people hiv need much protein stop health getting worse allow healthy growth “nutrition one key thing taking drug treat hiv” said chon “the drug toxic don’t food eat make ill food liberia expensive buy expensive rice country fish difficult people afford”,ele,Liberia,1.0,0
“fish farming absolutely possible africa” said paul white owner fish farm ivory coast produce tonne fish year people criticize farmed fish – say fish inbred high level toxin sheehy say problem “a lot farmed fish inbred cause problem using process local fish liberia fish another region test water watch time”,ele,Liberia,1.0,0
sheehy hope open fish farm throughout liberia region “a ricegrowing cooperative sierra leone asked u could property feed worker interest nigeria central america” said sheehy,ele,Liberia,1.0,0
swiss police recently entered baur au lac hotel zurich dawn arrested football official including five current former fifa executive later charged corruption u official included former brazilian federation chief ricardo teixeira successor marco polo del nero,ele,FIFA,1.0,0
among individual accused fraud crime u department justice u charged defendant including former fifa executive “the level corruption completely unacceptable” said u attorney general loretta lynch,ele,FIFA,1.0,0
swiss police arrested president south american football confederation paraguayan juan ángel napout alfredo hawit head north central american caribbean governing body hawit started job jeffrey webb left job may arrested part u operation led crisis fifa caused sepp blatter lose job reputation,ele,FIFA,1.0,0
swiss federal office justice said latest arrest “they custody extradition u belief accepted bribe million dollars” webb colombian former executive luis bedoya entered guilty plea u,ele,FIFA,1.0,0
eleven current former fifa executive charged investigation alleges bribe mainly tv marketing contract also fifa’s development programme,ele,FIFA,1.0,0
“the message announcement clear everyone hope escape investigation escape” said lynch teixeira former soninlaw fifa expresident joão havelange charged together del nero predecessor josé maria marin charged may,ele,FIFA,1.0,0
fourteen men charged may day later blatter fifth term president agreed leave job crisis grew suspended together uefa president michel platini alleged £m payment frenchman men might get life ban fifa ethic committee hears case december found guilty,ele,FIFA,1.0,0
among also charged thursday rafael salguero guatemalan left executive committee may former south american confederation secretary general eduardo deluca former peruvian football federation president manuel burga bolivia’s football president carlos chaves already jailed country,ele,FIFA,1.0,0
lynch said “the department justice really want end corruption leadership international football – lot corruption also corruption insult international principles”,ele,FIFA,1.0,0
acting fifa president issa hayatou refused comment detail latest arrest said neither organization corrupt hayatou appeared first time medium since started job september blatter suspended said current crisis fault bad people,ele,FIFA,1.0,0
“fifa corrupt people shown negative behaviour everyone fifa corrupt” said hayatou president confederation african football year “there lot people fifa year accused anything”,ele,FIFA,1.0,0
british court decided three old kenyan put prison tortured fighting kenya sue british government thousand people put prison say treated badly final day british empire may also try sue,ele,Kenya,1.0,0
british government lawyer said much time passed since seven year fight longer possible fair trial court accept government said three claimant sue kenyan government became legally responsible independence judge accept either,ele,Kenya,1.0,0
people put prison british kenya still alive many may sue british government court decision may also make possible victim part world sue,ele,Kenya,1.0,0
foreign office said appeal decision “the normal time limit civil action three six years” said “in case period extended year people made decision dead can’t give view happened”,ele,Kenya,1.0,0
victory paulo muoka nzili wambugu wa nyingi jane muthoni mara result threeyear battle court lawyer said suffered terrible brutality kenyan capital nairobi nyingi mara heard news mobile phone reacted joy heard hugging dancing praying,ele,Kenya,1.0,0
nyingi put prison beaten said “for … wanted everyone know truth even child child know happened happen people compensated begin forgive british government” mara said “i’m happy heart clean”,ele,Kenya,1.0,0
judge said lot evidence show prisoner perhaps tortured decided fair trial possible especially thousand secret document colonial era found,ele,Kenya,1.0,0
british government’s lawyer accepted three old kenyan tortured claimants’ lawyer said “the british government admitted three kenyan brutally tortured tried take legal responsibility victim colonial torture malaya yemen cyprus palestine interested case”,ele,Kenya,1.0,0
people fought cyprus interested mau mau case one already met kenyan claimants’ lawyer cypriot claimant could use british document also document international committee red cross geneva document kept secret year opened public red cross recorded hundred torture case cyprus,ele,Kenya,1.0,0
may also claim malaysia large number people put prison year war communist fighter supporter began farm worker without weapon killed british troop – family fighting public inquiry many exprisoners british aden may also claim british government aden part yemen british lawyer may problem making contact possible claimant,ele,Kenya,1.0,0
serial dater emmanuel limal tired meeting woman weren’t ready start family least wouldn’t admit yearold actor originally france spent year living copenhagen looking love hope raising child recently took quest online dismayed result,adv,Denmark,1.0,2
“i got frustrated everyone trying sell really active always travelling long list hobby mention children” limal said “on site option click saying i’d like kid someday would read person’s profile think never time someone’s going gym eight time week travelling every month putting family first”,adv,Denmark,1.0,2
limal sixyearold daughter previous relationship coming big family – father one – always wanted child “i couldn’t seem meet anyone willing prioritize starting family struggled mention wanting kid time met someone new it’s ultimate dating taboo” said “then one day read profile yearold said knew really bad admit wanted child thought shouldn’t ashamed this”,adv,Denmark,1.0,2
limal remortgaged apartment fund setting babyklarnu – babyready english function like normal dating site every potential dater asked honest wish start family soon “we ask people ok someone already child well wanting another baby” limal said “but don’t make specify many child they’d like would bit much like grocery shopping online”,adv,Denmark,1.0,2
response site overwhelming said “we signups hour launched june already hearing couple met site together i’m fully expecting first babyklarnu baby next summer” men signed woman testimonial “it’s lovely able say loud” “i finally dare honest want”,adv,Denmark,1.0,2
site come opportune time country five million people dane enough baby according report copenhagen hospital rigshospitalet current rate child per family enough maintain denmark’s population usual suspect blamed new low – woman leaving “too late” couple cohabiting waiting start family,adv,Denmark,1.0,2
“now hope men woman want start family haven’t met right person yet another option” say limal he’s keen point isn’t baby farming “i want child love goal pair people really want family partner – who’ll stay together i’m romantic heart”,adv,Denmark,1.0,2
plan roll site france uk later dane reaping benefit “danes problem child marriage thing move fast country’s small jutlander date copenhagener without much travel” limal said what’s limal finally found love “i’ve met nice woman want baby – shall see”,adv,Denmark,1.0,2
david cameron declared “clear result” scottish independence referendum scotland voted point margin ending yearold union england wale prime minister promised devolution revolution across great britain including vote english issue english mp westminster welcomed scotland’s decision remain inside uk “there dispute rerun – heard settled scottish people” cameron said statement,adv,Scottish referendum,1.0,2
earlier scotland’s first minister alex salmond remained defiant downbeat scottish national party rally edinburgh saying accepted scotland “at stage” decided vote independence paid tribute called “triumph democratic politics” said would work westminster best interest scotland rest uk – warning leader three main party make good promise enhanced devolution scotland “we touched section community never touched politics” said,adv,Scottish referendum,1.0,2
yes campaign scored four big success winning vote scotland’s largest city glasgow dundee north lanarkshire however camp victorious authority overwhelmingly area expected well including edinburgh aberdeenshire border also area could gone yes campaign including western isle final count camp vote yes,adv,Scottish referendum,1.0,2
speech cameron made clear constitutional reform including scotland would delivered general election scottish measure would proceed tandem change england “we heard voice scotland million voice england must heard” said,adv,Scottish referendum,1.0,2
cameron added “the people scotland spoken clear result kept country four nation together like million people delighted said campaign would broken heart see united kingdom come end know sentiment shared people across country around world achieved together past together future time united kingdom come together move forward vital part balanced settlement fair people scotland importantly everyone england wale northern ireland well”,adv,Scottish referendum,1.0,2
ed miliband labour leader said referendum vote scottish people change “we know country need change way governed know country need change governed deliver stronger power stronger scottish parliament strong scotland” said would go beyond scotland “we also meet desire change across england across wale across whole united kingdom”,adv,Scottish referendum,1.0,2
nick clegg deputy prime minister said referendum “marks new chapter scotland within uk also wider constitutional reform across union” echoing snp’s argument said vote independence “clearly vote change” “we must deliver time full radical package newly devolved power scotland” added,adv,Scottish referendum,1.0,2
yet result raise risk turmoil mp cameron’s conservative party threatening revolt prime minister’s late potentially vital promise quickly increase scottish parliament’s power protecting spending,adv,Scottish referendum,1.0,2
uk independence party leader nigel farage said cameron’s offer devolution england go far enough “the english population union they’ve left last year still situation scottish mp vote house common englishonly issue think english people want fair settlement” said,adv,Scottish referendum,1.0,2
cameron queen move calm tension deliver statement result prime minister try word one cabinet minister “cement in” vote outlining deliver deepening scotland’s devolution settlement including handing greater power tax welfare scottish parliament edinburgh,adv,Scottish referendum,1.0,2
queen monitored referendum interest make written statement understood remark focus reconciliation prime minister want move fast show three main uk party leader live commitment made referendum campaign deliver former prime minister gordon brown called “home rule” within uk,adv,Scottish referendum,1.0,2
minister believe important move quickly avoid repeat referendum québec triumphalist behaviour ontario fuelled separatist cause nearly succeeded second referendum,adv,Scottish referendum,1.0,2
campaign relief spate authoritative poll final day campaign said vote knifeedge bringing yes scotland within touching distance victory dramatic surge support,adv,Scottish referendum,1.0,2
young cuban flocking use first known free openaccess internet service communist island nation made possible one cuba’s famous artist modest cultural centre capital city havana suddenly become rare source free wifi internationally renowned cuban artist kcho providing service perhaps surprisingly spokesman said move approved stateowned telecommunication utility etecsa,adv,Cuba,1.0,2
service reportedly slow especially centre get crowded country estimated population unrestricted access internet facility free charge free restriction hailed unprecedented boon,adv,Cuba,1.0,2
chance click international news website communicate friend family overseas use site like facebook twitter created massive buzz “i come often can” said adonis ortiz videochatting father life u seen nine year,adv,Cuba,1.0,2
gradual loosening long diplomatic trade freeze u cuba expected bring american tech giant google apple cuban market soon permitted meantime cuba installed highspeed fibreoptic cable sea venezuela internet user access chinese equipment,adv,Cuba,1.0,2
another estimate quarter cuban access internet – still one lowest penetration rate western hemisphere – fact measure resident use restricted domestic intranet featuring certain website limited email,adv,Cuba,1.0,2
kcho offered public admission personal internet connection instead counterrevolutionary postrevolutionary move freemarket rebel kcho may selected acceptable face regime acquiescing inevitable lure internet,adv,Cuba,1.0,2
kcho close tie cuban government announced action approved ministry culture artist said wanted encourage cuban familiarize internet “it’s possible absorb costs” kcho told associated press “it expensive benefit tremendous something great powerful share so”,adv,Cuba,1.0,2
kcho’s real name alexis leiva machado,adv,Cuba,1.0,2
gained international fame painting sculpture drawing winning grand prize prominent art biennial south korea currently preparing havana biennial may born one cuba’s outlying island known contemporary art rustic seaside patriotic theme imagery,adv,Cuba,1.0,2
centre’s courtyard techsavvy millennials lounge throughout day wicker chair beneath white canopy outside it’s packed tapping away laptop tablet glued smartphones,adv,Cuba,1.0,2
cuba lowest connectivity rate planet dialup account closely restricted athome broadband almost unheard except case foreigner pay hundred dollar month service country average salary month kcho estimated paying month provide free wifi,adv,Cuba,1.0,2
since cuban authority opened hundred internet salon hour online cost speed far lower kcho’s studio around mbps report akamai technology found average internet connectivity speed around mbps u mbps worldleading south korea globally average mbps,adv,Cuba,1.0,2
dozen user given time signal strength kcho’s wifi get diluted one user said sometimes swing middle night nobody else around find unbelievably fast,adv,Cuba,1.0,2
amsterdam still look liberal tourist recently assured labour mayor city’s marijuanaselling coffee shop would stay open despite new national law tackling drug tourism dutch capital may lose reputation tolerance plan dispatch nuisance neighbour “scum villages” made shipping container,adv,Amsterdam,1.0,2
mayor eberhard van der laan insists controversial new £ policy tackle antisocial behaviour protect victim abuse homophobia harassment camp antisocial tenant rehoused three six month called “scum villages” policy echo proposal geert wilder farright populist last year demanded “repeat offenders” “sent village scum”,adv,Amsterdam,1.0,2
bartho boer spokesman mayor denies plan illiberal “we want defend liberal value amsterdam” say “we want everyone – whether gay lesbian stand violence victim harassment society want defend them” according boer village “the regular nuisance two neighbour one stereo loud saturday night” “people extremely violent intimidating clear situation victim repeatedly harassed”,adv,Amsterdam,1.0,2
deemed guilty causing “extreme havoc” evicted placed temporary home “basic” nature including converted shipping container industrial area city “we call living container” say boer housing antisocial tenant unit shower kitchen used student accommodation ensure “rewarded” relocated better accommodation,adv,Amsterdam,1.0,2
dutch newspaper parool pointed th century troublemaker moved village drenthe overijssel rapidly became slum boer insists administration learned past mistake planning house antisocial together,adv,Amsterdam,1.0,2
would accurate call “scum houses” scum village say boer “because don’t want put one family area” six month house scattered around city tenant found permanent home city government anticipates moving around ten family year programme start,adv,Amsterdam,1.0,2
temporary dwelling heavily policed antisocial tenant also access doctor social worker parole officer “they taken care whole situation going repeat new house in” say boer,adv,Amsterdam,1.0,2
agio efstratios remote forgotten bank government modern world mobile phone network can’t process data isn’t single atm creditcard machine island greece plunged financial chaos resident tranquil outpost northern aegean managed quite well banking post office dozen room rent booked every summer people heard – word mouth – spectacular empty beach clear sea fresh seafood,adv,The Greek island,1.0,2
island still run cash closure bank nationwide devastating resident forced make ninehour round trip nearest big island get cash greek visitor say can’t get together enough money come “tourist number year” said mayor maria kakali office village grew home around people “even people born living athens place island aren’t coming”,adv,The Greek island,1.0,2
kakali badgered government major greek bank promising atm within week still feel may come late season island tourism dwarf two source income fishing agriculture “we almost reservation august usually people calling u asking find room can’t help them” hard winter ahead may slightly improved worker billeted village expand harbour even bigger crisis looming government said end decadesold tax break island,adv,The Greek island,1.0,2
created help island community survive suffering mass emigration lower sale tax contained cost living place everything imported made tourism affordable tourist favourite mykonos fear losing tax break make hard compete turkey agio efstratios pose far greater threat “if pay tax i’m sorry say die island” say kakali,adv,The Greek island,1.0,2
food fuel already expensive mainland economy scale little economic flexibility island even summer three shop two restaurant single official hotel “this expensive island everything even milk bread changed hand three four time get u middleman take profit” said provatas costa yearold fisherman,adv,The Greek island,1.0,2
agio efstratios closest large neighbour lemnos timing crisis particularly cruel condemned relative obscurity year part served slow unreliable ferry government finally given contract new efficient company drawing flood new visitor explore islands’ largely overlooked charm bank control hit,adv,The Greek island,1.0,2
“it started best season year one week became worst” said atzamis konstantinos travel agent lemnos used earn € month captain petroleum tanker large ship came home missed much “i always loved island even young would dock piraeus port athens take pay get first boat people would say you’re crazy go anywhere ever wanted come here”,adv,The Greek island,1.0,2
lemnos dozen wild beach even height summer swim sunbathe virtually alone small nightlife scene numerous cultural site eighth largest island greece line first round tax increase autumn far le wealthy many smaller one bed visitor compared ten thousand island rhodes councillor say fight tax rise although none say “we suffering economically recent year suffer more” said lemnos mayor dimitris marinakis “when enough money reduce consumption therefore whole economy declines”,adv,The Greek island,1.0,2
crisis particularly hard people often two three job make end meet still feel can’t afford family young people fear losing contemporary exodus match one scattered grandparents’ friend america australia canada “what future generation” said katerina fikari feel extremely lucky work local government lemnos “if work pay bill dream future”,adv,The Greek island,1.0,2
tax go even young people leave warns mayor kakali devoted year office improving education island help keep attractive place family one smallest island agio efstratios rise due come kakali hope roller coaster greek politics mean yet may spared though plan travel athens remind distant government tax rise would cost,adv,The Greek island,1.0,2
“the truth government doesn’t pay much attention island north aegean” said “so would take kid school gate parliament tell still life islands”,adv,The Greek island,1.0,2
across rwanda even part neighbouring burundi people flock southern town butare little shop called inzozi nziza sweet dream come taste unknown something never tasted – sweet cold velvety embrace ice cream,adv,Rwanda,1.0,2
central african country’s first ice cream parlour customer buy scoop sweet cream passion fruit strawberry pineapple flavour topping include fresh fruit honey chocolate chip granola black tea coffee also sale,adv,Rwanda,1.0,2
shop “ice cream coffee dreams” across signage milking local curiosity dessert – “changing lives” process say inzozi nziza’s manager louise ingabire,adv,Rwanda,1.0,2
“ice cream important” say mouthful honeyflavoured offering “some rwandan like ice cream it’s new thing still work tell others they’ll enjoy it”,adv,Rwanda,1.0,2
true inzozi nziza’s motto shop certainly make dream come true “i didn’t job stayed home vision future making money give family” say yearold,adv,Rwanda,1.0,2
butare resident located km south capital kigali home national university rwanda inzozi nziza become hub tired student looking treat something cool different,adv,Rwanda,1.0,2
“it’s something uniting people here” kalisa migendo yearold agriculture student say “if need go talk friend girl boy come inzozi nziza ice cream”,adv,Rwanda,1.0,2
ingredient sourced locally milk come depot nearby nyanza vanilla bean cocoa imported,adv,Rwanda,1.0,2
inzozi nziza opened theatre director odile gakire katese met alexis miesen jennie dundas cofounder blue marble ice cream brooklyn new york formed partnership open shop,adv,Rwanda,1.0,2
“an icecream shop katese proposed might help put human piece back together rebuilding spirit hope family traditions” miesen say,adv,Rwanda,1.0,2
start miesen dundas owned shop partnership staff share business cooperative nonprofit set financial target waited month transferred share woman proved business credential,adv,Rwanda,1.0,2
shop’s success exception say fatuma ndangiza deputy chief executive rwanda governance board “small business mostly managed woman come big business compete big tender woman woman newcomer big business” point “we woman entrepreneur it’s area woman taking interest outside kigali”,adv,Rwanda,1.0,2
though ice cream somewhat new rwanda ndangiza enthused idea shop “i think it’s great requires lot skill changing people’s mindset selling eating ice cream part culture think able innovate introduce market process making quite interesting”,adv,Rwanda,1.0,2
butare shop employ nine woman spend spare time practising ingoma nshya rwanda’s first female drumming troupe established katese ten year ago,adv,Rwanda,1.0,2
musician hutu tutsi woman survivor genocide almost million tutsi moderate hutu killed,adv,Rwanda,1.0,2
member ingoma nshya widow orphan others affected massacre different way,adv,Rwanda,1.0,2
historically say ingabire rwandan woman forbidden drum many people considered drum heavy woman carry “but it’s something brings unity”,adv,Rwanda,1.0,2
ingabire’s father two sibling many cousin killed genocide “some u survivor know someone killed” say “when i’m drumming give power we’re still alive survivors”,adv,Rwanda,1.0,2
popular eatery feature documentary rob lisa fruchtman sibling filmmaker sweet dream tell story woman forged promising postgenocide future also includes female drummer,adv,Rwanda,1.0,2
film screened dozen country including u uk several african state premiere rwanda “we feel film resilience hope bravery resourcefulness ability change course life” say lisa fruchtman academy award film editing,adv,Rwanda,1.0,2
nobody know came first economic crisis tearing greece apart shisha drug known “cocaine poor” everyone accept shisha killer € le hit one come stalk greece country long frontline europe’s financial meltdown,adv,Greeks and drugs,1.0,2
“as drug go worst burn inside make aggressive ensures go totally mad” said maria former heroin addict “but cheap easy get everyone doing”,adv,Greeks and drugs,1.0,2
drug crisis put athens’s health authority already overwhelmed draconian cut strain,adv,Greeks and drugs,1.0,2
drug preference thousand homeless greek forced street poverty despair shisha described addict official variant crystal meth whose potential send user state mindless violence underpinned substance synthetic drug frequently mixed battery acid engine oil even shampoo,adv,Greeks and drugs,1.0,2
worse still readily available easy make – tailormade society see little light end tunnel,adv,Greeks and drugs,1.0,2
“it killer also make want kill” said konstantinos drug addict “you kill without understanding done spreading faster death lot user died”,adv,Greeks and drugs,1.0,2
charalampos poulopoulos head kethea greece’s preeminent antidrug centre shisha symbolizes depredation crisis led record level destitution unemployment said “austerity drug” – response dealer become ever adept producing synthetic drug designed longer afford expensive high drug heroin cocaine,adv,Greeks and drugs,1.0,2
“the crisis given dealer possibility promote new cheap drug cocaine poor” said poulopoulos centre run addict exarcheia anarchist stronghold athens “shisha sniffed injected made home laboratory – don’t need specialized knowledge extremely dangerous”,adv,Greeks and drugs,1.0,2
across greece byproduct six straight year recession brutal cruel depression along drug alcohol abuse risen dramatically delinquency crime soared greek society unravelled weight austerity measure cut income ordinary greek prostitution – easiest way financing drug addiction – similarly skyrocketed,adv,Greeks and drugs,1.0,2
“desperation many woman agree engage unprotected sex way they’ll make money” said eleni marini britishtrained psychologist kethea “shisha linked intense sexual drive attack ability think straight we’re seeing lot pregnancy among drug addict engage prostitution” two sex worker gave birth street athens,adv,Greeks and drugs,1.0,2
time suicide also shot spread hiv infection assumed epidemic proportion drug addict population believed around strong become increasingly selfdestructive expert say young greek marginalized record rate unemployment – greece highest youth unemployment eu – leading way,adv,Greeks and drugs,1.0,2
“the crisis created widespread sense pessimism” said poulopoulos “for might quit drug incentive instead there’s atmosphere misery people knowing won’t find work becoming lot selfdestructive athens economic crisis hit hardest shisha part that”,adv,Greeks and drugs,1.0,2
greece’s conservativedominated coalition government tried deal problem driving drug user homeless people city centre – series controversial police operation swept central street clearing crowded doorway mall,adv,Greeks and drugs,1.0,2
“but action authority sweeping problem carpet” said poulopoulos “what reality really marginalizing people even pushing arm drug dealer offer protection”,adv,Greeks and drugs,1.0,2
demand help never greater statefunded organization kethea budget slashed third request “troika” – ec ecb imf – keeping debtstricken greek economy afloat,adv,Greeks and drugs,1.0,2
since outbreak crisis kethea lost staff cut come despite study showing every euro invested programme kethea state save € cost criminal justice healthcare system “the cut witnessed false economy huge mistake” said poulopoulos,adv,Greeks and drugs,1.0,2
street athens breeding ground shisha rising fear austerity doesn’t work – kill,adv,Greeks and drugs,1.0,2
worse thing life stroll along rio copacabana beach sunshine way watch world cup match perhaps surprising england fan anthony mcdowell liverpool none doom gloom preceded buildup tournament brazil “the place lovely people great there’s party atmosphere” said mcdowell “the thing could better england team”,adv,World Cup,1.0,2
half dozen friend among multitude supporter around world made beachfront party zone national colour chant danced posed photo drank mostly walked talked football waiting next game begin nearby fanfest big screen last time many people daytime pope visiting,adv,World Cup,1.0,2
cheerful largely peaceful mood far protest transport chaos stadium problem plagued preparation world cup football well truly way visiting supporter determined enjoy experience “if known started planning complicated costly would wouldn’t come we’re it’s great” said brian hill retired chief executive sunderland,adv,World Cup,1.0,2
trip problem free hill travelled hour get rio hit long delay road airport son andrew sunglass stolen almost soon sat beach surprised many bar set big screen game like many fan said loved atmosphere logistics tournament got spectacular start pitch,adv,World Cup,1.0,2
even surliest cynic cannot failed thrilled robin van persie’s extraordinary diving header netherlands spain elsewhere glut goal first eight game – almost three time many stage south africa adding carnival mood street majority fan neighbouring nation latinamerican team every game played time writing,adv,World Cup,1.0,2
far tournament avoided worst doomsday scenario though far trouble free stadium may delivered late – case – fully finished report structural problem difficulty entering ground since kick,adv,World Cup,1.0,2
previous world cup ticketing problem many empty seat several game including netherlands spain fifa spokesman saintclair milesi confirmed seat ground filled fifa also investigating security lapse allowed chilean fan let firework victory australia,adv,World Cup,1.0,2
globo newspaper listed number shortcoming host city almost suffered worse traffic congestion usual worst transport problem natal bus driver strike since june salvador journey time five time longer usual “traffic already bad week chaotic” jecilda mello president residents’ group association friend historic centre told paper,adv,World Cup,1.0,2
protest diminished since opening day small demonstration took place several city prompting police use tear gas pepper spray since security threat petty theft overexcited fan spontaneous street party argentinian fan dispersed pepper spray fan blocked road,adv,World Cup,1.0,2
huge distance led sharply contrasting world cup experience tournament made small mark são paulo south america’s populous city far away manaus – remote amazonian city england played italy – visitor said world cup fever full swing brightly decorated street flag fluttering many car,adv,World Cup,1.0,2
fa chairman greg dyke said shift mood palpable “weve really warm welcome manaus it’s big thing even bit strange spend much stadium one play são paulo four five day runup opening match wouldn’t known last day even world cup weird”,adv,World Cup,1.0,2
regulation eight hour office important work day done whatever left wait morning point many worker would think heading door,adv,Japan,1.0,2
yet million japanese employee thought clearing away desk home time dinner enough invite accusation disloyalty,adv,Japan,1.0,2
decade giving company carte blanche milk every last drop productivity workforce challenge japan’s ingrained culture overwork come government considering making legal requirement worker take least five days’ paid holiday year,adv,Japan,1.0,2
japanese employee currently entitled average days’ paid holiday year – two fewer global average – minimum ten day well oneday national holiday reality come even close taking full quota typically using nine day average entitlement according labour ministry many british worker regard twoweek summer holiday inalienable right worker japan come see fournight vacation hawaii height selfindulgence,adv,Japan,1.0,2
move debated current parliamentary session come company started encouraging employee nap job improve performance,adv,Japan,1.0,2
end decade government hope passed law push japanese employee towards following example set british worker use average days’ paid annual leave france take average,adv,Japan,1.0,2
japan’s unforgiving work culture may helped turn economic superpower corporate foot soldier revered rest world commitment company often exclusion everything else,adv,Japan,1.0,2
japan’s low birth rate prediction rapid population decline partly blamed lack time couple start family employee falling ill stress worse succumbing karoshi death overwork,adv,Japan,1.0,2
despite study suggesting longer hour office workshop factory floor necessarily make people productive today’s worker still nursing collective hangover bubble year,adv,Japan,1.0,2
japanese work hour week compared u worker france germany according data compiled japanese government south korea’s workaholic even worse,adv,Japan,1.0,2
spending hour day work giving many paid holiday erika sekiguchi even extreme example yearold trading company employee used eight day paid vacation six counted sick leave “nobody else u vacation days” sekiguchi said,adv,Japan,1.0,2
face dilemma shared peer company across japan never take time recharge risk inviting criticism appearing leave committed colleague lurch,adv,Japan,1.0,2
yuu wakebe health ministry official overseeing policy working hour admits putting hour overtime month blame irresistible pressure match one’s colleague hour hour “it worker’s right take paid vacations” wakebe said “but working japan involves quite lot volunteer spirit”,adv,Japan,1.0,2
fear ostracized work blamed rise stressrelated illness premature death suicide according official data people die every year heart attack stroke karoshi event brought punishing work schedule,adv,Japan,1.0,2
prime minister shinzo abe known taking long vacation yet even spoken unreasonable demand company place employee struggle stay afloat complex globalized market japan’s working culture abe said recently “falsely beatifies long hours”,adv,Japan,1.0,2
view visitors’ centre southern edge doñana national park southern spain striking say least ornithologist’s dream hectare salt marsh unrivalled importance birdlife western europe dozen britain’s loved migratory bird including house martin swallow cuckoo warbler rest annual migration africa doñana un world heritage site also home europe’s rarest bird including spanish imperial eagle mammalian inhabitant include highly endangered iberian lynx,adv,Spain Wetlands,1.0,2
glorious vibrant landscape yet exists knifeedge point illustrated dramatically almost two billion gallon contaminated highly acidic water mixed waste metal poured park dam burst bank los frailes mine km north toxic tsunami waste poured guadiamar river bank leaving thick metallic crust vast stretch parkland kilo dead fish collected aftermath nearly adult bird chick egg nest killed destroyed,adv,Spain Wetlands,1.0,2
spain’s worst environmental disaster cleanup cost €m suddenly aware doñana’s status nation’s important natural site spain decided spend €m eu money restoring landscape drained place create rice cotton field farmland returned original wetland state,adv,Spain Wetlands,1.0,2
costly encouraging process yet fate doñana still hang balance thanks increasing pressure modern life plan outlined build oil pipeline doñana developer announced proposal expand local tourist resort whose new hotel golf course would demand water supply would erode local table silt washed nearby farm also choking channel crisscross doñana,adv,Spain Wetlands,1.0,2
however real body blow conservationist recent decision andalucían government reopen frailes mine nearly destroyed doñana “this europe’s precious bird sanctuary term indigenous specie also resting place bird migrate africa britain part northwest europe” say laurence rose rspb royal society protection bird “doñana already face great number threat want bring back cause nearundoing year ago extremely worrying”,adv,Spain Wetlands,1.0,2
spent much restoring doñana past glory might seem strange local government choose announce want mining company tender bid rework los frailes however brief examination state local economy provides explanation crash spain’s bank hit region catastrophically unemployment part andalucía reopening mine would provide precious job,adv,Spain Wetlands,1.0,2
“there rich rich badly needed local inhabitants” said vicente fernández guerrero secretarygeneral innovation industry energy andalucía “we think mining good way make possible allow local people continue live area mining area people digging metal ore since roman time all”,adv,Spain Wetlands,1.0,2
point added fernández mine licence would stipulate modern mining technique avoid creation poisonous wet waste would allowed also stipulated canadian company ran los frailes cannot bid contract sixteen year accident two side remained locked compensation claim “the best technology world used here” fernández insisted “liquid used going insist tender make clear”,adv,Spain Wetlands,1.0,2
proposal support area also lot opposition one road sign passed liberally daubed obscenity workers’ union ugt support mine’s reopening part carlos dávila work spanish ornithological society doñana also alarmed proposal “this bad idea indeed” told “they say new mine safe said safe look happened got worst ecological disaster history spain”,adv,Spain Wetlands,1.0,2
alarm people dávila threat new mine pose intense investment ecotourism made doñana recent year example provided restaurant dehesa de abajo drink meal surrounded tree stork black kite nesting,adv,Spain Wetlands,1.0,2
virtually every visitor equipped camera telescopic lens pair binoculars clear tourist trade made birdlife doñana surprising truly special place vast hemisphere sky hang utterly flat certainly featureless landscape bird every shape size fill air sometimes road one point visit stork calmly stood front car felt ready fly,adv,Spain Wetlands,1.0,2
“the trouble spain public resource possessed year ago repeat toxin spill today would much much damaging impact” said rose point backed dávila “after disaster spain woke fact possessed place real ecological importance lot clean protect it” added “now seem forgetting lesson depressing”,adv,Spain Wetlands,1.0,2
ever since diagnosed hiv positive moses king one major problem able cope stigma hiv positive – widespread liberia – able access antiretroviral medication provided global fund fight aid tuberculosis malaria distributed liberian government king family six child could get right food eat subsistence farmer grew vegetable bought rice,adv,Liberia,1.0,2
meat fish – expensive luxury product liberian market essential source protein – remained elusive “subsistence farming allowed u survive many problems” said king “we could get protein getting nutrient needed sustain ourselves” pate k chon counsellor work hiv sufferer liberia provided unlikely solution since watching documentary fish farm thailand several year earlier thought setting similar project liberia enabling hiv sufferer work also access stable source protein,adv,Liberia,1.0,2
“i saw film fish cement pool thought good idea” said chon diagnosed hiv “so many people work don’t mean balanced protein diet fish clean source protein – doesn’t cause health problem like source something farm”,adv,Liberia,1.0,2
